player_id,player,year,round,pick,position,school,last_name,first_name
25532,Olden Polynice,1987,1,8,C,Virginia,Polynice,Olden
25533,Quincy Pondexter,2010,1,26,SF,Washington,Pondexter,Quincy
25535,Mark Pope,1996,2,52,F,Kentucky,Pope,Mark
25537,Chris Porter,2000,2,55,F,Auburn,Porter,Chris
25538,Otto Porter,2013,1,3,SF,Georgetown,Porter,Otto
25539,Terry Porter,1985,1,24,PG,Wisconsin Stevens Point,Porter,Terry
25540,Bobby Portis,2015,1,22,PF,Arkansas,Portis,Bobby
25542,James Posey,1999,1,18,SG/SF,Xavier,Posey,James
25543,Lavor Postell,2000,2,39,SG,St. John's,Postell,Lavor
25544,Vitaly Potapenko,1996,1,12,C,Wright State,Potapenko,Vitaly
25545,Leon Powe,2006,2,49,F,California,Powe,Leon
25546,Dwight Powell,2014,2,45,PF,Stanford,Powell,Dwight
25549,Norman Powell,2015,2,46,SG,UCLA,Powell,Norman
25552,Paul Pressey,1982,1,20,SF,Tulsa,Pressey,Paul
25555,Harold Pressley,1986,1,17,SF,Villanova,Pressley,Harold
25557,Brent Price,1992,2,32,G,Oklahoma,Price,Brent
25558,Mark Price,1986,2,25,PG,Georgia Tech,Price,Mark
25562,Tayshaun Prince,2002,1,23,SF,Kentucky,Prince,Tayshaun
25563,Kevin Pritchard,1990,2,34,G,Kansas,Pritchard,Kevin
25564,Laron Profit,1999,2,38,SG/SF,Maryland,Profit,Laron
25565,Gabe Pruitt,2007,2,32,PG,USC,Pruitt,Gabe
25566,Joel Przybilla,2000,1,9,C,Minnesota,Przybilla,Joel
25569,Zhou Qi,2016,2,43,C,Xinjiang Flying Tigers,Qi,Zhou
25572,Brian Quinnett,1989,2,50,F,Washington State,Quinnett,Brian
25573,Ivan Rabb,2017,2,35,PF,California,Rabb,Ivan
25579,Ed Rains,1981,2,30,F,South Alabama,Rains,Ed
25582,Peter John Ramos,2004,2,32,C,Caguas,Ramos,Peter John
25583,Mark Randall,1991,1,26,PF,Kansas,Randall,Mark
25585,Julius Randle,2014,1,7,PF,Kentucky,Randle,Julius
25586,Anthony Randolph,2008,1,14,PF,LSU,Randolph,Anthony
25588,Zach Randolph,2001,1,19,PF,Michigan State,Randolph,Zach
25590,Kelvin Ransey,1980,1,4,G,Ohio State,Ransey,Kelvin
25591,Blair Rasmussen,1985,1,15,C,Oregon,Rasmussen,Blair
25592,Theo Ratliff,1995,1,18,PF/C,Wyoming,Ratliff,Theo
25593,Andy Rautins,2010,2,38,SG,Syracuse,Rautins,Andy
25594,Leo Rautins,1983,1,17,SF,Syracuse,Rautins,Leo
25596,James Ray,1980,1,5,F,Jacksonville,Ray,James
25599,Michael Redd,2000,2,43,SG,Ohio State,Redd,Michael
25601,Justin Reed,2004,2,40,SF,Mississippi,Reed,Justin
25603,Bryant Reeves,1995,1,6,C,Oklahoma State,Reeves,Bryant
25604,Khalid Reeves,1994,1,12,PG,Arizona,Reeves,Khalid
25606,Don Reid,1995,2,58,F,Georgetown,Reid,Don
25608,Ryan Reid,2010,2,57,PF,Florida State,Reid,Ryan
25611,Terrence Rencher,1995,2,32,G,Texas,Rencher,Terrence
25613,Shawn Respert,1995,1,8,SG,Michigan State,Respert,Shawn
25614,Jerry Reynolds,1985,1,22,G/F,LSU,Reynolds,Jerry
25615,Rodrick Rhodes,1997,1,24,SG,USC,Rhodes,Rodrick
25617,Glen Rice,1989,1,4,SF,Michigan,Rice,Glen
25618,Chris Richard,2007,2,41,PF,Florida,Richard,Chris
25620,Jason Richardson,2001,1,5,SG,Michigan State,Richardson,Jason
25622,Josh Richardson,2015,2,40,SG,Tennessee,Richardson,Josh
25623,Malachi Richardson,2016,1,22,SG,Syracuse,Richardson,Malachi
25625,Pooh Richardson,1989,1,10,PG,UCLA,Richardson,Pooh
25626,Quentin Richardson,2000,1,18,SF/SG,DePaul,Richardson,Quentin
25627,Mitch Richmond,1988,1,5,SG,Kansas State,Richmond,Mitch
25628,Isaiah Rider,1993,1,5,SG,UNLV,Rider,Isaiah
25629,Luke Ridnour,2003,1,14,PG,Oregon,Ridnour,Luke
25631,Eric Riley,1993,2,33,C,Michigan,Riley,Eric
25633,Austin Rivers,2012,1,10,SG,Duke,Rivers,Austin
25634,David Rivers,1988,1,25,PG,Notre Dame,Rivers,David
25635,Doc Rivers,1983,2,31,PG,Marquette,Rivers,Doc
25640,Fred Roberts,1982,2,27,PF,BYU,Roberts,Fred
25641,Lawrence Roberts,2005,2,55,F,Mississippi State,Roberts,Lawrence
25642,Stanley Roberts,1991,1,23,C,Real Madrid,Roberts,Stanley
25643,Alvin Robertson,1984,1,7,G,Arkansas,Robertson,Alvin
25644,Ryan Robertson,1999,2,45,G,Kansas,Robertson,Ryan
25645,Bernard Robinson,2004,2,45,SF,Michigan,Robinson,Bernard
25646,Chris Robinson,1996,2,51,G,Western Kentucky,Robinson,Chris
25647,Cliff Robinson,1989,2,36,PF/C,Connecticut,Robinson,Cliff
25649,David Robinson,1987,1,1,C,Navy,Robinson,David
25652,Glenn Robinson,1994,1,1,SF,Purdue,Robinson,Glenn
25654,James Robinson,1993,1,21,SG,Alabama,Robinson,James
25656,Nate Robinson,2005,1,21,G,Washington,Robinson,Nate
25657,Oliver Robinson,1982,2,24,SG,UAB,Robinson,Oliver
25658,Rumeal Robinson,1990,1,10,PG,Michigan,Robinson,Rumeal
25659,Thomas Robinson,2012,1,5,PF,Kansas,Robinson,Thomas
25660,Wayne Robinson,1980,2,31,F,Virginia Tech,Robinson,Wayne
25661,Dennis Rodman,1986,2,27,PF,Southeastern Oklahoma State,Rodman,Dennis
25663,Lou Roe,1995,2,30,F,UMass,Roe,Lou
25664,Carlos Rogers,1994,1,11,SF,Tennessee State,Rogers,Carlos
25665,Johnny Rogers,1986,2,34,PF,UC Irvine,Rogers,Johnny
25666,Rodney Rogers,1993,1,9,PF,Wake Forest,Rogers,Rodney
25667,Roy Rogers,1996,1,22,F,Alabama,Rogers,Roy
25669,Rajon Rondo,2006,1,21,PG,Kentucky,Rondo,Rajon
25670,Sean Rooks,1992,2,30,PF/C,Arizona,Rooks,Sean
25671,Derrick Rose,2008,1,1,PG,Memphis,Rose,Derrick
25672,Jalen Rose,1994,1,13,G/F,Michigan,Rose,Jalen
25673,Malik Rose,1996,2,44,F,Drexel,Rose,Malik
25676,Terrence Ross,2012,1,8,SG,Washington,Ross,Terrence
25677,Doug Roth,1989,2,41,C,Tennessee,Roth,Doug
25682,Brian Rowsom,1987,2,34,PF,UNC Wilmington,Rowsom,Brian
25683,Brandon Roy,2006,1,6,SG,Washington,Roy,Brandon
25685,Clifford Rozier,1994,1,16,PF,Louisville,Rozier,Clifford
25686,Terry Rozier,2015,1,16,PG,Louisville,Rozier,Terry
25687,Ricky Rubio,2009,1,5,PG,DKV Joventut,Rubio,Ricky
25691,Michael Ruffin,1999,2,32,PF,Tulsa,Ruffin,Michael
25693,Jeff Ruland,1980,2,25,F/C,Iona,Ruland,Jeff
25694,Stefano Rusconi,1990,2,52,PF/C,Ranger Varese,Rusconi,Stefano
25695,Brandon Rush,2008,1,13,SG,Kansas,Rush,Brandon
25696,Kareem Rush,2002,1,20,SG,Missouri,Rush,Kareem
25697,Bryon Russell,1993,2,45,SF,Long Beach State,Russell,Bryon
25698,D'Angelo Russell,2015,1,2,PG,Ohio State,Russell,D'Angelo
25701,Arvydas Sabonis,1986,1,24,C,Zalgiris,Sabonis,Arvydas
25702,Domantas Sabonis,2016,1,11,PF/C,Gonzaga,Sabonis,Domantas
25703,Robert Sacre,2012,2,60,C,Gonzaga,Sacre,Robert
25704,John Salley,1986,1,11,PF,Georgia Tech,Salley,John
25705,John Salmons,2002,1,26,SF/SG,Miami,Salmons,John
25707,Soumaila Samake,2000,2,36,C,Cincinnati Stuff,Samake,Soumaila
25708,Cheikh Samb,2006,2,51,C,WTC CornellÃ ,Samb,Cheikh
25710,Jamal Sampson,2002,2,47,C,California,Sampson,Jamal
25711,Ralph Sampson,1983,1,1,C,Virginia,Sampson,Ralph
25714,Jeff Sanders,1989,1,20,PF/C,Georgia Southern,Sanders,Jeff
25715,Larry Sanders,2010,1,15,C,VCU,Sanders,Larry
25719,Wayne Sappleton,1982,2,38,F,Loyola (IL),Sappleton,Wayne
25720,Dario Saric,2014,1,12,SF/PF,Cibona Zagreb,Saric,Dario
25721,Jason Sasser,1996,2,41,F,Texas Tech,Sasser,Jason
25722,Jeryl Sasser,2001,1,22,SG,SMU,Sasser,Jeryl
25724,Kenny Satterfield,2001,2,54,PG,Cincinnati,Satterfield,Kenny
25726,Brian Scalabrine,2001,2,35,PF,USC,Scalabrine,Brian
25728,DeWayne Scales,1980,2,36,F,LSU,Scales,DeWayne
25729,Danny Schayes,1981,1,13,F/C,Syracuse,Schayes,Danny
25730,Steve Scheffler,1990,2,39,C/F,Purdue,Scheffler,Steve
25733,Dwayne Schintzius,1990,1,24,C,Florida,Schintzius,Dwayne
25734,Russ Schoene,1982,2,45,F/C,Chattanooga,Schoene,Russ
25735,Detlef Schrempf,1985,1,8,SF/PF,Washington,Schrempf,Detlef
25738,Luis Scola,2002,2,56,PF,TAU CerÃ¡mica,Scola,Luis
25740,Byron Scott,1983,1,4,SG,Arizona State,Scott,Byron
25741,Dennis Scott,1990,1,4,SG/SF,Georgia Tech,Scott,Dennis
25743,Mike Scott,2012,2,43,PF,Virginia,Scott,Mike
25744,Shawnelle Scott,1994,2,43,C,St. John's,Scott,Shawnelle
25745,Carey Scurry,1985,2,37,F,LIU Brooklyn,Scurry,Carey
25747,Malik Sealy,1992,1,14,SF,St. John's,Sealy,Malik
25748,Thabo Sefolosha,2006,1,13,SG,Angelico Biella,Sefolosha,Thabo
25749,Rony Seikaly,1988,1,9,C,Syracuse,Seikaly,Rony
25750,Josh Selby,2011,2,49,PG,Kansas,Selby,Josh
25752,Brad Sellers,1986,1,9,C,Ohio State,Sellers,Brad
25753,Mouhamed Sene,2006,1,10,C,Verviers-Pepinster,Sene,Mouhamed
25755,Ansu Sesay,1998,2,30,SF,Mississippi,Sesay,Ansu
25756,Ramon Sessions,2007,2,56,PG,Nevada,Sessions,Ramon
25757,Ha Seung-Jin,2004,2,46,C,Yonsei University,Seung-Jin,Ha
25758,Tom Sewell,1984,1,22,G,Lamar,Sewell,Tom
