player_id,year_start,year_end,height,weight
26073,1990,1990,6-9,240.0
26074,1990,1992,6-10,218.0
26075,2015,2018,6-10,240.0
26076,2001,2009,6-11,245.0
26077,1982,1988,6-7,210.0
26078,2004,2004,7-5,275.0
26079,1991,1999,7-2,260.0
26080,1981,1981,7-0,220.0
26081,2005,2006,6-10,220.0
26082,2012,2018,7-0,260.0
26083,2005,2017,6-7,195.0
26084,2004,2018,6-4,220.0
26085,1988,1990,5-11,160.0
26086,2006,2012,6-5,210.0
26087,2003,2007,6-2,200.0
26088,1988,1991,6-5,185.0
26089,2013,2018,6-4,225.0
26090,1984,1988,6-11,225.0
26091,1997,2008,6-8,224.0
26092,1984,1993,6-4,180.0
26093,2009,2015,6-6,220.0
26094,2012,2018,6-1,172.0
26095,1987,1995,6-8,210.0
26096,1997,2006,6-9,240.0
26097,2011,2018,6-4,195.0
26098,1997,2012,6-9,240.0
26099,2002,2015,6-7,215.0
26100,1997,2004,6-8,225.0
26101,1996,2013,6-10,225.0
26102,1988,1988,6-4,215.0
26103,2017,2018,6-8,220.0
26104,2006,2006,6-6,205.0
26105,1994,2000,6-4,190.0
26106,2018,2018,6-1,189.0
26107,2004,2013,6-8,235.0
26108,1995,2005,6-2,190.0
26109,2014,2014,5-10,175.0
26110,2015,2018,6-8,230.0
26111,2011,2011,6-4,203.0
26112,1983,1986,6-5,195.0
26113,2006,2013,6-9,219.0
26114,1987,1988,6-11,225.0
26115,2008,2008,6-2,195.0
26116,1988,1993,6-4,195.0
26117,1998,1999,6-4,190.0
26118,1987,1989,6-2,190.0
26119,2008,2012,6-11,258.0
26120,2008,2017,6-2,175.0
26121,2002,2014,6-1,195.0
26122,1995,1999,6-7,190.0
26123,2013,2014,6-2,200.0
26124,2015,2015,6-10,230.0
26125,2015,2015,6-10,230.0
26126,1993,2005,6-6,240.0
26127,2009,2011,6-6,201.0
26128,1993,1993,6-9,255.0
26129,1986,1998,5-6,133.0
26130,1994,2008,6-9,245.0
26131,2016,2018,6-2,165.0
26132,1996,1996,6-8,232.0
26133,2006,2015,6-7,230.0
26134,2009,2016,6-6,205.0
26135,1984,1984,6-9,230.0
26136,1999,2008,6-5,210.0
26137,1998,1998,6-5,230.0
26138,1988,1990,7-0,245.0
26139,2003,2006,6-7,208.0
26140,1986,2000,7-0,245.0
26141,1994,1994,7-1,250.0
26142,1993,1997,6-11,250.0
26143,1994,2007,6-0,190.0
26144,2004,2018,6-9,250.0
26145,2005,2012,6-4,180.0
26146,1990,2001,6-6,200.0
26147,2008,2011,6-5,210.0
26148,1984,2000,6-10,230.0
26149,2009,2018,6-3,200.0
26150,2006,2006,6-10,260.0
26151,1984,1997,6-3,177.0
26152,1998,1999,6-0,165.0
26153,1988,1989,6-1,185.0
26154,1999,1999,5-10,165.0
26155,2009,2014,6-9,251.0
26156,2018,2018,6-5,190.0
26157,1988,1989,6-8,200.0
26158,1999,2005,6-9,290.0
26159,2007,2013,6-7,200.0
26160,2017,2018,6-8,204.0
26161,1990,1994,6-8,240.0
26162,2002,2005,6-9,238.0
26163,1983,1987,6-8,210.0
26164,2014,2014,6-8,270.0
26165,1988,1988,6-2,170.0
26166,1985,1986,6-3,195.0
26167,2017,2018,6-4,213.0
26168,1997,1998,5-10,160.0
26169,2011,2018,7-0,265.0
26170,1996,1996,6-9,240.0
26171,1994,2004,6-0,168.0
26172,1981,1982,6-5,235.0
26173,2015,2016,6-11,250.0
26174,2015,2018,6-8,199.0
26175,1984,1992,6-4,185.0
26176,2015,2017,6-5,195.0
26177,2003,2013,6-10,221.0
26178,2018,2018,6-7,215.0
26179,1981,1982,6-9,200.0
26180,1989,1995,6-4,185.0
26181,1981,1983,6-7,195.0
26182,2005,2018,6-6,225.0
26183,1983,1999,6-7,200.0
26184,1985,1993,6-10,220.0
26185,1986,1999,6-6,185.0
26186,1981,1986,6-11,230.0
26187,1985,1985,6-10,220.0
26188,2003,2010,5-10,185.0
26189,1994,2008,6-9,220.0
26190,2016,2017,6-8,260.0
26191,1998,2007,6-5,185.0
26192,1998,2003,6-6,215.0
26193,1982,1998,6-8,215.0
26194,2018,2018,6-5,225.0
26195,1993,1994,6-2,190.0
26196,2006,2017,6-3,200.0
26197,2012,2017,6-8,240.0
26198,1980,1980,6-2,180.0
26199,2012,2016,6-5,190.0
26200,1996,2007,6-8,220.0
26201,2003,2005,6-3,212.0
26202,1985,1986,6-9,200.0
26203,1982,1999,6-10,242.0
26204,1987,1999,6-11,215.0
26205,1999,2011,6-1,190.0
26206,2009,2011,6-9,218.0
26207,2003,2003,6-2,195.0
26208,1991,1999,6-9,240.0
26209,1997,2005,6-9,206.0
26210,1987,1995,6-8,235.0
26211,2012,2012,6-10,260.0
26212,2007,2008,6-10,225.0
26213,1991,1994,6-9,205.0
26214,1984,1989,6-2,175.0
26215,1993,2000,6-9,200.0
26216,2006,2018,6-1,175.0
26218,2007,2010,6-3,205.0
26218,2008,2009,6-7,205.0
26219,2006,2018,6-9,237.0
26220,2018,2018,6-5,210.0
26221,1989,1999,6-2,175.0
26222,1990,1990,6-8,255.0
26223,2004,2016,6-1,198.0
26224,1995,2003,6-8,225.0
26225,1986,1987,6-7,190.0
26227,1988,1997,6-7,190.0
26227,2010,2017,6-6,205.0
26228,1983,1983,6-1,175.0
26229,1983,1984,6-2,175.0
26230,1982,1985,6-8,210.0
26231,1991,2005,6-10,230.0
26232,2008,2012,6-10,235.0
26233,1999,2007,6-1,201.0
26234,2007,2015,6-9,225.0
26235,2007,2012,6-9,250.0
26236,1980,1986,6-7,210.0
26237,2010,2013,6-6,220.0
26238,1998,1999,6-6,215.0
26239,2017,2018,6-7,218.0
26240,1993,2003,6-8,219.0
26241,1996,2007,6-7,245.0
26242,1985,2007,7-0,220.0
26243,2000,2000,6-3,180.0
26244,1980,1980,6-3,175.0
26245,2018,2018,6-10,234.0
26246,2018,2018,6-7,230.0
26247,1984,1987,6-4,175.0
26248,1988,1988,6-8,200.0
26249,1985,1987,6-0,190.0
26250,1988,1988,6-3,195.0
26251,1991,1996,6-7,210.0
26252,2017,2017,6-10,240.0
26253,1991,1993,6-5,210.0
26254,1987,2001,6-5,185.0
26255,1995,1998,6-8,256.0
26256,2016,2018,6-7,225.0
26257,1988,1988,6-8,225.0
26258,1999,1999,7-0,275.0
26259,1986,1986,6-8,200.0
26260,2014,2018,7-0,231.0
26261,1984,1992,6-6,210.0
26262,1982,1982,6-7,190.0
26263,1988,1999,6-11,230.0
26264,2001,2003,6-10,270.0
26265,2014,2018,6-4,190.0
26266,1982,1987,6-6,193.0
26267,2016,2017,6-11,220.0
26268,1989,1997,6-9,227.0
26269,1982,1982,6-7,235.0
26270,1985,1991,6-3,185.0
26271,2002,2008,7-1,245.0
26272,2003,2006,6-8,221.0
26273,1993,1996,5-10,185.0
26274,1981,1991,6-5,195.0
26275,1982,1994,6-9,215.0
26276,1990,2000,6-2,180.0
26277,2000,2017,6-6,260.0
26278,1981,1982,6-5,195.0
26279,1983,1994,6-9,225.0
26280,2006,2011,6-7,210.0
26281,2006,2007,6-3,210.0
26282,1987,1988,6-11,225.0
26283,2008,2018,6-10,210.0
26285,2012,2014,6-8,226.0
26285,2013,2013,6-1,210.0
26286,2016,2018,6-5,183.0
26287,2005,2015,6-9,205.0
26288,1991,1993,6-8,220.0
26289,2008,2011,6-8,225.0
26290,1997,2009,6-11,225.0
26291,1994,1994,7-2,270.0
26292,1995,1998,6-11,260.0
26293,2013,2016,6-6,205.0
26294,1991,1991,6-2,180.0
26295,2018,2018,6-7,260.0
26296,2003,2003,6-7,210.0
26297,1982,1982,6-9,220.0
26298,1985,1995,6-3,175.0
26299,2015,2017,6-6,215.0
26300,2016,2018,6-2,180.0
26301,1999,1999,6-7,213.0
26302,1985,1990,6-7,220.0
26303,2008,2018,6-7,210.0
26304,1987,1987,6-5,210.0
26305,2010,2013,6-6,220.0
26306,2008,2018,6-8,221.0
26307,2000,2000,7-0,220.0
26308,2009,2009,6-9,205.0
26309,2014,2018,7-0,240.0
26310,2013,2013,6-11,245.0
26311,2013,2018,7-0,253.0
26312,1980,1980,6-8,210.0
26313,1988,1988,6-10,230.0
26314,2001,2005,7-0,255.0
26315,1996,1998,7-0,250.0
26316,2006,2006,6-3,195.0
26317,2017,2017,7-0,240.0
26318,2017,2018,6-8,215.0
26319,2018,2018,6-11,250.0
26320,1983,1983,7-1,240.0
26321,2017,2018,7-1,265.0
