,player_id,player,year,round,pick,position,school,last name,first name
1435,13033,Anthony Taylor,1988,2,44,G,Oregon,Taylor,Anthony
1436,13040,Jeff Taylor,1982,2,42,SG,Texas Tech,Taylor,Jeff
1437,13041,Jeffery Taylor,2012,2,31,SF,Vanderbilt,Taylor,Jeffery
1438,13042,Jermaine Taylor,2009,2,32,SG,Central Florida,Taylor,Jermaine
1439,13043,Johnny Taylor,1997,1,17,PF,Chattanooga,Taylor,Johnny
1440,13045,Maurice Taylor,1997,1,14,PF,Michigan,Taylor,Maurice
1441,13046,Mike Taylor,2008,2,55,PG,Idaho Stampede,Taylor,Mike
1442,13049,Tyshawn Taylor,2012,2,41,PG,Kansas,Taylor,Tyshawn
1443,13050,Vince Taylor,1982,2,34,SF,Duke,Taylor,Vince
1444,13051,Terry Teagle,1982,1,16,SG,Baylor,Teagle,Terry
1445,13052,Jeff Teague,2009,1,19,PG,Wake Forest,Teague,Jeff
1446,13053,Marquis Teague,2012,1,29,PG,Kentucky,Teague,Marquis
1447,13055,Sebastian Telfair,2004,1,13,PG,Lincoln HS,Telfair,Sebastian
1448,13063,Jason Terry,1999,1,10,SG/PG,Arizona,Terry,Jason
1449,13064,Hasheem Thabeet,2009,1,2,C,Connecticut,Thabeet,Hasheem
1450,13072,David Thirdkill,1982,1,15,SF,Bradley,Thirdkill,David
1451,13077,Etan Thomas,2000,1,12,PF/C,Syracuse,Thomas,Etan
1452,13079,Isaiah Thomas,2011,2,60,PG,Washington,Thomas,Isaiah
1453,13080,Isiah Thomas,1981,1,2,G,Indiana,Thomas,Isiah
1454,13083,Jim Thomas,1983,2,40,SG,Indiana,Thomas,Jim
1455,13085,John Thomas,1997,1,25,C,Minnesota,Thomas,John
1456,13086,Kenny Thomas,1999,1,22,PF,New Mexico,Thomas,Kenny
1457,13087,Kurt Thomas,1995,1,10,PF/C,TCU,Thomas,Kurt
1458,13092,Tim Thomas,1997,1,7,SF,Villanova,Thomas,Tim
1459,13093,Tyrus Thomas,2006,1,4,PF,LSU,Thomas,Tyrus
1460,13095,Trey Thompkins,2011,2,37,PF,Georgia,Thompkins,Trey
1461,13096,Bernard Thompson,1984,1,19,G/F,Fresno State,Thompson,Bernard
1462,13097,Billy Thompson,1986,1,19,SF,Louisville,Thompson,Billy
1463,13098,Brooks Thompson,1994,1,27,PG,Oklahoma State,Thompson,Brooks
1464,13101,Dijon Thompson,2005,2,54,G/F,UCLA,Thompson,Dijon
1465,13105,Jason Thompson,2008,1,12,PF,Rider,Thompson,Jason
1466,13107,Kevin Thompson,1993,2,48,C,NC State,Thompson,Kevin
1467,13108,Klay Thompson,2011,1,11,SG,Washington State,Thompson,Klay
1468,13109,LaSalle Thompson,1982,1,5,C/PF,Texas,Thompson,LaSalle
1469,13114,Tristan Thompson,2011,1,4,C/PF,Texas,Thompson,Tristan
1470,13117,Al Thornton,2007,1,14,SF,Florida State,Thornton,Al
1471,13120,Marcus Thornton,2009,2,43,SG,LSU,Thornton,Marcus
1472,13120,Marcus Thornton,2015,2,45,PG,William & Mary,Thornton,Marcus
1473,13121,Sindarius Thornwell,2017,2,48,SG,South Carolina,Thornwell,Sindarius
1474,13122,Otis Thorpe,1984,1,9,F/C,Providence,Thorpe,Otis
1475,13128,Darren Tillis,1982,1,23,C,Cleveland State,Tillis,Darren
1476,13131,Jamaal Tinsley,2001,1,27,PG,Iowa State,Tinsley,Jamaal
1477,13132,Wayman Tisdale,1985,1,2,PF,Oklahoma,Tisdale,Wayman
1478,13135,Ray Tolbert,1981,1,18,F,Indiana,Tolbert,Ray
1479,13136,Tom Tolbert,1988,2,34,F/C,Arizona,Tolbert,Tom
1480,13140,Andrew Toney,1980,1,8,G,Southwestern Louisiana,Toney,Andrew
1481,13155,Linton Townes,1982,2,33,SF,James Madison,Townes,Linton
1482,13156,Karl-Anthony Towns,2015,1,1,C,Kentucky,Towns,Karl-Anthony
1483,13160,Robert Traylor,1998,1,6,F/C,Michigan,Traylor,Robert
1484,13161,Gary Trent,1995,1,11,PF,Ohio,Trent,Gary
1485,13162,Jeff Trepagnier,2001,2,36,SG,USC,Trepagnier,Jeff
1486,13165,Kelly Tripucka,1981,1,12,G/F,Notre Dame,Tripucka,Kelly
1487,13171,Nikoloz Tskitishvili,2002,1,5,PF/C,Benetton Treviso,Tskitishvili,Nikoloz
1488,13173,Alando Tucker,2007,1,29,SF,Wisconsin,Tucker,Alando
1489,13176,P.J. Tucker,2006,2,35,F,Texas,Tucker,P.J.
1490,13177,Trent Tucker,1982,1,6,SG,Minnesota,Tucker,Trent
1491,13178,Ronny Turiaf,2005,2,37,F,Gonzaga,Turiaf,Ronny
1492,13183,Elston Turner,1981,2,43,G/F,Mississippi,Turner,Elston
1493,13184,Evan Turner,2010,1,2,SF/SG,Ohio State,Turner,Evan
1494,13190,Jeff Turner,1984,1,17,F/C,Vanderbilt,Turner,Jeff
1495,13191,John Turner,1991,1,20,PF,Phillips,Turner,John
1496,13192,Myles Turner,2015,1,11,C,Texas,Turner,Myles
1497,13194,Melvin Turpin,1984,1,6,C,Kentucky,Turpin,Melvin
1498,13197,B.J. Tyler,1994,1,20,PG,Texas,Tyler,B.J.
1499,13198,Jeremy Tyler,2011,2,39,PF,Tokyo Apache,Tyler,Jeremy
1500,13202,Ekpe Udoh,2010,1,6,C,Baylor,Udoh,Ekpe
1501,13204,Beno Udrih,2004,1,28,PG,Breil Milano,Udrih,Beno
1502,13206,Tyler Ulis,2016,2,34,PG,Kentucky,Ulis,Tyler
1503,13214,Darnell Valentine,1981,1,16,G,Kansas,Valentine,Darnell
1504,13215,Denzel Valentine,2016,1,14,SG/SF,Michigan State,Valentine,Denzel
1505,13222,Nick Van Exel,1993,2,37,PG,Cincinnati,Van Exel,Nick
1506,13223,Keith Van Horn,1997,1,2,PF,Utah,Van Horn,Keith
1507,13229,Kiki Vandeweghe,1980,1,11,F,UCLA,Vandeweghe,Kiki
1508,13230,Nick Vanos,1985,2,32,C,Santa Clara,Vanos,Nick
1509,13235,Jarvis Varnado,2010,2,41,PF,Mississippi State,Varnado,Jarvis
1510,13238,David Vaughn,1995,1,25,PF/C,Memphis,Vaughn,David
1511,13239,David Vaughn,1995,1,25,PF/C,Memphis,Vaughn,David
1512,13240,Jacque Vaughn,1997,1,27,PG,Kansas,Vaughn,Jacque
1513,13241,Rashad Vaughn,2015,1,17,SG,UNLV,Vaughn,Rashad
1514,13243,Loy Vaught,1990,1,13,PF,Michigan,Vaught,Loy
1515,13249,Charlie Villanueva,2005,1,7,F,Connecticut,Villanueva,Charlie
1516,13250,Jay Vincent,1981,2,24,F,Michigan State,Vincent,Jay
1517,13251,Sam Vincent,1985,1,20,SG,Michigan State,Vincent,Sam
1518,13252,Marcus Vinicius,2006,2,43,F,Objetivo Ṣo Carlos,Vinicius,Marcus
1519,13259,Noah Vonleh,2014,1,9,PF,Indiana,Vonleh,Noah
1520,13260,Jake Voskuhl,2000,2,33,C,Connecticut,Voskuhl,Jake
1521,13261,Danny Vranes,1981,1,5,F,Utah,Vranes,Danny
1522,13265,Jackson Vroman,2004,2,31,C,Iowa State,Vroman,Jackson
1523,13268,Dwyane Wade,2003,1,5,SG,Marquette,Wade,Dwyane
1524,13270,Von Wafer,2005,2,39,G,Florida State,Wafer,Von
1525,13272,Dajuan Wagner,2002,1,6,PG,Memphis,Wagner,Dajuan
1526,13274,Milt Wagner,1986,2,35,SG,Louisville,Wagner,Milt
1527,13276,Dion Waiters,2012,1,4,SG,Syracuse,Waiters,Dion
1528,13277,Granville Waiters,1983,2,39,C,Ohio State,Waiters,Granville
1529,13281,Antoine Walker,1996,1,6,F,Kentucky,Walker,Antoine
1530,13284,Darrell Walker,1983,1,12,SG,Arkansas,Walker,Darrell
1531,13289,Kemba Walker,2011,1,9,PG,Connecticut,Walker,Kemba
1532,13290,Kenny Walker,1986,1,5,SF,Kentucky,Walker,Kenny
1533,13292,Samaki Walker,1996,1,9,F,Louisville,Walker,Samaki
1534,13294,John Wall,2010,1,1,PG,Kentucky,Wall,John
1535,13296,Gerald Wallace,2001,1,25,SF,Alabama,Wallace,Gerald
1536,13297,John Wallace,1996,1,18,F,Syracuse,Wallace,John
1537,13298,Rasheed Wallace,1995,1,4,PF,North Carolina,Wallace,Rasheed
1538,13305,Rex Walters,1993,1,16,SG,Kansas,Walters,Rex
1539,13311,Luke Walton,2003,2,32,SF,Arizona,Walton,Luke
1540,13314,Charlie Ward,1994,1,26,PG,Florida State,Ward,Charlie
1541,13325,Willie Warren,2010,2,54,PG,Oklahoma,Warren,Willie
1542,13326,Bryan Warrick,1982,2,25,SG,Saint Joseph's,Warrick,Bryan
1543,13327,Hakim Warrick,2005,1,19,F,Syracuse,Warrick,Hakim
1544,13328,Chris Washburn,1986,1,3,C,NC State,Washburn,Chris
1545,13332,Duane Washington,1987,2,36,SG,Middle Tennessee,Washington,Duane
1546,13333,Eric Washington,1997,2,46,SG,Alabama,Washington,Eric
1547,13344,Earl Watson,2001,2,40,PG,UCLA,Watson,Earl
1548,13345,Jamie Watson,1994,2,47,F,South Carolina,Watson,Jamie
1549,13352,Clarence Weatherspoon,1992,1,9,PF,Southern Miss,Weatherspoon,Clarence
1550,13354,Kyle Weaver,2008,2,38,SG,Washington State,Weaver,Kyle
1551,13358,Chris Webber,1993,1,1,PF/C,Michigan,Webber,Chris
1552,13362,Jeff Webster,1994,2,40,F,Oklahoma,Webster,Jeff
1553,13363,Martell Webster,2005,1,6,G/F,Seattle Prep. School,Webster,Martell
1554,13366,Sonny Weems,2008,2,39,SG,Arkansas,Weems,Sonny
1555,13371,Bonzi Wells,1998,1,11,G/F,Ball State,Wells,Bonzi
1556,13372,Bubba Wells,1997,2,34,SF/PF,Austin Peay,Wells,Bubba
1557,13377,Bill Wennington,1985,1,16,C,St. John's,Wennington,Bill
1558,13379,Robert Werdann,1992,2,46,C,St. John's,Werdann,Robert
1559,13383,David West,2003,1,18,PF,Xavier,West,David
1560,13384,Delonte West,2004,1,24,PG,Saint Joseph's,West,Delonte
1561,13385,Doug West,1989,2,38,G/F,Villanova,West,Doug
1562,13388,Mark West,1983,2,30,C,Old Dominion,West,Mark
1563,13391,Russell Westbrook,2008,1,4,PG,UCLA,Westbrook,Russell
1564,13394,Robert Whaley,2005,2,51,C,Walsh,Whaley,Robert
1565,13395,Ennis Whatley,1983,1,13,PG,Alabama,Whatley,Ennis
1566,13396,DeJuan Wheat,1997,2,51,PG,Louisville,Wheat,DeJuan
1567,13398,Tyson Wheeler,1998,2,47,PG,Rhode Island,Wheeler,Tyson
1568,13401,Derrick White,2017,1,29,PG/SG,Colorado,White,Derrick
1569,13405,Jahidi White,1998,2,43,F/C,Georgetown,White,Jahidi
1570,13406,James White,2006,2,31,G,Cincinnati,White,James
1571,13409,Randy White,1989,1,8,PF,Louisiana Tech,White,Randy
1572,13410,Rodney White,2001,1,9,SF/PF,Charlotte,White,Rodney
1573,13412,Royce White,2012,1,16,PF,Iowa St.,White,Royce
1574,13414,Tony White,1987,2,33,PG,Tennessee,White,Tony
1575,13415,Willie White,1984,2,42,G,Chattanooga,White,Willie
1576,13416,Isaiah Whitehead,2016,2,42,PG/SG,Seton Hall,Whitehead,Isaiah
1577,13419,Hassan Whiteside,2010,2,33,C,Marshall,Whiteside,Hassan
1578,13420,Dwayne Whitfield,1995,2,40,F,Jackson State,Whitfield,Dwayne
1579,13421,Chris Whitney,1993,2,47,PG,Clemson,Whitney,Chris
1580,13429,Andrew Wiggins,2014,1,1,SF/SG,Kansas,Wiggins,Andrew
1581,13430,Mitchell Wiggins,1983,1,23,SG,Florida State,Wiggins,Mitchell
1582,13433,Chris Wilcox,2002,1,8,PF/C,Maryland,Wilcox,Chris
1583,13437,Michael Wiley,1980,2,39,F,Long Beach State,Wiley,Michael
1584,13438,Morlon Wiley,1988,2,46,G,Long Beach State,Wiley,Morlon
1585,13445,Dominique Wilkins,1982,1,3,SF,Georgia,Wilkins,Dominique
1586,13447,Gerald Wilkins,1985,2,47,SG,Chattanooga,Wilkins,Gerald
1587,13454,Alvin Williams,1997,2,47,PG,Villanova,Williams,Alvin
1588,13459,Buck Williams,1981,1,3,F/C,Maryland,Williams,Buck
1589,13465,Corey Williams,1992,2,33,G,Oklahoma State,Williams,Corey
1590,13466,Deron Williams,2005,1,3,PG,Illinois,Williams,Deron
1591,13467,Derrick Williams,2011,1,2,SF/PF,Arizona,Williams,Derrick
1592,13470,Elliot Williams,2010,1,22,SG,Memphis,Williams,Elliot
1593,13471,Eric Williams,1995,1,14,SF,Providence,Williams,Eric
1594,13473,Frank Williams,2002,1,25,PG,Illinois,Williams,Frank
1595,13477,Guy Williams,1983,2,34,F,Washington State,Williams,Guy
1596,13479,Herb Williams,1981,1,14,F/C,Ohio State,Williams,Herb
1597,13481,Jason Williams,1998,1,7,PG,Florida,Williams,Jason
1598,13483,Jay Williams,2002,1,2,PG,Duke,Williams,Jay
1599,13484,Jayson Williams,1990,1,21,PF/C,St. John's,Williams,Jayson
1600,13485,Jerome Williams,1996,1,26,F,Georgetown,Williams,Jerome
1601,13486,John Williams,1986,1,12,PF,LSU,Williams,John
1602,13487,Jordan Williams,2011,2,36,PF,Maryland,Williams,Jordan
1603,13489,Kenny Williams,1990,2,46,F,Elizabeth City State,Williams,Kenny
1604,13490,Kevin Williams,1983,2,46,PG,St. John's,Williams,Kevin
1605,13493,Marcus Williams,2006,1,22,G,Connecticut,Williams,Marcus
1606,13493,Marcus Williams,2007,2,33,SF,Arizona,Williams,Marcus
1607,13494,Marcus Williams,2006,1,22,G,Connecticut,Williams,Marcus
1608,13494,Marcus Williams,2007,2,33,SF,Arizona,Williams,Marcus
1609,13495,Marvin Williams,2005,1,2,F,North Carolina,Williams,Marvin
1610,13497,Micheal Williams,1988,2,48,G,Baylor,Williams,Micheal
1611,13500,Mo Williams,2003,2,47,PG,Alabama,Williams,Mo
1612,13501,Monty Williams,1994,1,24,SF,Notre Dame,Williams,Monty
1613,13505,Reggie Williams,1987,1,4,SF,Georgetown,Williams,Reggie
1614,13506,Reggie Williams,1987,1,4,SF,Georgetown,Williams,Reggie
1615,13508,Rob Williams,1982,1,19,PG,Houston,Williams,Rob
1616,13510,Sam Williams,1981,2,33,F,Arizona State,Williams,Sam
1617,13511,Sam Williams,1981,2,33,F,Arizona State,Williams,Sam
1618,13513,Sean Williams,2007,1,17,PF,Boston College,Williams,Sean
1619,13514,Shammond Williams,1998,2,34,PG,North Carolina,Williams,Shammond
1620,13515,Shawne Williams,2006,1,17,PF,Memphis,Williams,Shawne
1621,13516,Shelden Williams,2006,1,5,PF,Duke,Williams,Shelden
1622,13518,Terrence Williams,2009,1,11,SG,Louisville,Williams,Terrence
1623,13521,Walt Williams,1992,1,7,SF,Maryland,Williams,Walt
1624,13524,Corliss Williamson,1995,1,13,PF,Arkansas,Williamson,Corliss
1625,13527,Kevin Willis,1984,1,11,F/C,Michigan State,Willis,Kevin
1626,13541,Nikita Wilson,1987,2,30,SF,LSU,Wilson,Nikita
1627,13542,Othell Wilson,1984,2,35,G,Virginia,Wilson,Othell
1628,13546,Trevor Wilson,1990,2,36,F,UCLA,Wilson,Trevor
1629,13552,David Wingate,1986,2,44,SG,Georgetown,Wingate,David
1630,13553,Dontonio Wingfield,1994,2,37,F,Cincinnati,Wingfield,Dontonio
1631,13556,Justise Winslow,2015,1,10,SF,Duke,Winslow,Justise
1632,13557,Rickie Winslow,1987,2,28,SF,Houston,Winslow,Rickie
1633,13560,Voise Winters,1985,2,44,SG,Bradley,Winters,Voise
1634,13563,Jeff Withey,2013,2,39,C,Kansas,Withey,Jeff
1635,13566,Randy Wittman,1983,1,22,SG,Indiana,Wittman,Randy
1636,13569,Joe Wolf,1987,1,13,C,North Carolina,Wolf,Joe
1637,13571,Nate Wolters,2013,2,38,PG,South Dakota State,Wolters,Nate
1638,13572,Al Wood,1981,1,4,G/F,North Carolina,Wood,Al
1639,13576,Howard Wood,1981,2,27,F,Tennessee,Wood,Howard
1640,13577,Leon Wood,1984,1,10,G,Cal State Fullerton,Wood,Leon
1641,13578,Loren Woods,2001,2,46,C,Arizona,Woods,Loren
1642,13579,Qyntel Woods,2002,1,21,SF,Northeast Mississippi CC,Woods,Qyntel
1643,13580,Randy Woods,1992,1,16,PG,La Salle,Woods,Randy
1644,13582,Mike Woodson,1980,1,12,G/F,Indiana,Woodson,Mike
1645,13584,Orlando Woolridge,1981,1,6,F,Notre Dame,Woolridge,Orlando
1646,13585,Haywoode Workman,1989,2,49,G,Oral Roberts,Workman,Haywoode
1647,13590,Sam Worthen,1980,2,26,F,Marquette,Worthen,Sam
1648,13591,James Worthy,1982,1,1,SF,North Carolina,Worthy,James
1649,13592,Antoine Wright,2005,1,15,G/F,Texas A&M,Wright,Antoine
1650,13593,Bracey Wright,2005,2,47,G,Indiana,Wright,Bracey
1651,13595,Brandan Wright,2007,1,8,PF,North Carolina,Wright,Brandan
1652,13598,Delon Wright,2015,1,20,PG,Utah,Wright,Delon
1653,13599,Dorell Wright,2004,1,19,SF,South Kent School,Wright,Dorell
1654,13603,Julian Wright,2007,1,13,SF,Kansas,Wright,Julian
1655,13607,Lorenzen Wright,1996,1,7,C,Memphis,Wright,Lorenzen
1656,13608,Luther Wright,1993,1,18,C,Seton Hall,Wright,Luther
1657,13609,Sharone Wright,1994,1,6,PF/C,Clemson,Wright,Sharone
1658,13610,Tony Wroten,2012,1,25,PG,Washington,Wroten,Tony
1659,13613,Guerschon Yabusele,2016,1,16,PF,Rouen M̩tropole,Yabusele,Guerschon
1660,13614,Vincent Yarbrough,2002,2,33,SF,Tennessee,Yarbrough,Vincent
1661,13620,Danny Young,1984,2,39,G,Wake Forest,Young,Danny
1662,13621,James Young,2014,1,17,SG/SF,Kentucky,Young,James
1663,13623,Korleone Young,1998,2,40,SF,Hargrave Military Academy,Young,Korleone
1664,13624,Michael Young,1984,1,24,G/F,Houston,Young,Michael
1665,13625,Nick Young,2007,1,16,SG,USC,Young,Nick
1666,13627,Sam Young,2009,2,36,SF,Pittsburgh,Young,Sam
1667,13628,Thaddeus Young,2007,1,12,PF,Georgia Tech,Young,Thaddeus
1668,13629,Tim Young,1999,2,56,C,Stanford,Young,Tim
1669,13633,Cody Zeller,2013,1,4,C/PF,Indiana,Zeller,Cody
1670,13638,Tyler Zeller,2012,1,17,C,North Carolina,Zeller,Tyler
1671,13641,Wang Zhizhi,1999,2,36,C,Bayi Rockets,Zhizhi,Wang
1672,13642,George Zidek,1995,1,22,C,UCLA,Zidek,George
1673,13643,Derrick Zimmerman,2003,2,40,PG,Mississippi State,Zimmerman,Derrick
1674,13644,Stephen Zimmerman,2016,2,41,PF/C,UNLV,Zimmerman,Stephen
1675,13645,Paul Zipser,2016,2,48,SG/SF,FC Bayern Munich,Zipser,Paul
1676,13649,Ivica Zubac,2016,2,32,C,Mega Leks,Zubac,Ivica
